tweet;link;date
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/QpSkajFd9F;https://twitter.com/Mackerelcat/status/1015235157752573952;2018-07-06 14:04:58
Beautiful.;https://twitter.com/SafetySarah_/status/1015229828990054401;2018-07-06 13:43:47
Last night looking to the West #Sunset #SLC #utwx @RideUTA #Trax #JordanValleyStation was a beautiful night. #Sunrise looking #East it was very #smokey from all the #wildfirespic.twitter.com/pgu4HFsqaR;https://twitter.com/SLCScanner/status/1015228619646529536;2018-07-06 13:38:59
I just got back from a trip to Washington DC over the holiday, and my family and I used the Metro as our form of transportation. I was impressed with @wmata's transit system, but this takes the prize. Due to a small delay, they credited me $3 to my SmarTrip card. Cc: @RideUTA pic.twitter.com/TESC48Obgc;https://twitter.com/AaronToponce/status/1015226862845427715;2018-07-06 13:32:00
FR Update 7:12 am: Residual delays possible as trains resume their regular schedules.;https://twitter.com/RideUTA/status/1015221902594527233;2018-07-06 13:12:18
Check out @slcjazzfestival at The Gallivan Center this weekend and take @RideUTA TRAX to reduce congestion. #TravelWisehttp://bit.ly/2KJGofy;https://twitter.com/TravelWiseUtah/status/1015218960684462080;2018-07-06 13:00:36
Thank you for your patience! :);https://twitter.com/RideUTA/status/1015217052854910976;2018-07-06 12:53:01
Just left Ogden. Only 10 min delay. Great job. Thank you!;https://twitter.com/todd7944/status/1015215939573276673;2018-07-06 12:48:36
That's right, we have a team working hard to get that new locomotive coupled with the train to depart as soon as possible.;https://twitter.com/RideUTA/status/1015214737943072769;2018-07-06 12:43:49
Any time updates? Looks like they're hooking up another locomotive.;https://twitter.com/todd7944/status/1015213423511023617;2018-07-06 12:38:36
FR Alert 6:18 am: Expect 15-20 minute delays on SB FrontRunner from Ogden to Salt Lake Central due to mechanical issues.;https://twitter.com/RideUTA/status/1015208591001780224;2018-07-06 12:19:24
There are currently no delays this morning. That locomotive was sent to replace one in Ogden, so minus the smoke in the air, all is well this morning.;https://twitter.com/RideUTA/status/1015202126962798594;2018-07-06 11:53:43
@RideUTA how come a single engine just passed Laytin station on its way to ogden? Any delays? pic.twitter.com/OYOvCDeqVn;https://twitter.com/NickDurst93/status/1015200815353458688;2018-07-06 11:48:30
We're so glad we could help you get to work! Stay safe and have a great shift.;https://twitter.com/RideUTA/status/1015100695253585920;2018-07-06 05:10:40
This nursing professional’s last mile was brought to you by @RideUTA! Thanks for providing us with such premium service this late in the evening. For some of us, the night is just getting started... #happyrider #Downtown #SLC #BikeToWork #nospandexrequiredpic.twitter.com/A8fMJym1R1;https://twitter.com/No_Spandex_Req/status/1015100164678139909;2018-07-06 05:08:33
"Ha ha ha! Thank you for sharing! ;)";https://twitter.com/RideUTA/status/1015079808731107329;2018-07-06 03:47:40
Planning your Friday commute? Air quality along the Wasatch Front is taking a turn for the worse. Do your part to improve it by leaving your car at home and riding UTA tomorrow. https://air.utah.gov/forecast.php?id=slc …pic.twitter.com/GVCEz9XF2t;https://twitter.com/RideUTA/status/1015073117889150976;2018-07-06 03:21:05
"The very first day, we transported 50 customers, said Cherryl Beveridge, @RideUTA special services general manager. ""Today, we transport over 1,500 customers a day."" https://www.deseretnews.com/article/900023878/uta-celebrates-30-years-of-paratransit-service.html …";https://twitter.com/DeseretNews/status/1015052715192352768;2018-07-06 02:00:00
You're welcome.;https://twitter.com/RideUTA/status/1015044576577572865;2018-07-06 01:27:40
That is so good to know - thanks!;https://twitter.com/dje_twit/status/1015043022013132800;2018-07-06 01:21:29
Thank you for your suggestion. We will forward it to the appropriate department. Our trains slow down as they enter a station and our engineers are very alert of their surroundings. If they spot a dog on or near the track, then they'd pull the emergency brake to avoid contact.;https://twitter.com/RideUTA/status/1015041683124314112;2018-07-06 01:16:10
Thank you-UTA should budget for a full-time host on the sl central platform, however. In a previous post about this issue, I mentioned that a dog fell onto the tracks when I was there. We had no way of warning the incoming train.What if we hadnt been able to coax him back up?;https://twitter.com/dje_twit/status/1015030827032309760;2018-07-06 00:33:02
#OgdenTwilight concert series tickets to double as @RideUTA fare: https://www.deseretnews.com/article/900023636/ogden-twilight-concert-series-tickets-to-double-as-uta-fare.html … #membernews;https://twitter.com/saltlakechamber/status/1015028827049906176;2018-07-06 00:25:05
We notified our dispatch to have route 805 watch for transfers from the SB FR train at Provo. :);https://twitter.com/RideUTA/status/1015027941170966529;2018-07-06 00:21:34
Hello! We usually have train hosts at the downtown FR stations, during peak times, to assist customers, however, there are times when we need them on a train. Thank you for taking the time to help others! That's so nice of you!;https://twitter.com/RideUTA/status/1015027308544000001;2018-07-06 00:19:03
@RideUTA Southbound FR a little behind. Please hold the last 805 bus until it's arrival. Thank you.;https://twitter.com/westbound_gps/status/1015026860286021632;2018-07-06 00:17:16
FR Update 6:12 pm: Expect minor residual delays as trains return to normal schedule.;https://twitter.com/RideUTA/status/1015025796216475649;2018-07-06 00:13:02
to the bus operator's supervisor to be investigated further. Regardless, we would like to apologize for any inconvenience that began when the 4:30 bus broke down. Would you like us to submit the report as a complaint with your name and contact info (optional) (2/2)?;https://twitter.com/RideUTA/status/1015023686678609920;2018-07-06 00:04:39
Oh, okay! We checked the GPS, again, and it shows the #0213 bus arriving at the stop on 255 S. State St. at 4:52:18 pm and departing at 4:52:38 pm. If you still feel this bus passed this stop while customers were waiting, then we can send our findings and your comments... (1/2);https://twitter.com/RideUTA/status/1015022052380684288;2018-07-05 23:58:10
@RideUTA Again, no platform attendant at the slc frontrunner station. We do what we can to help our fellow travelers with directions and instructions but a little help from uta would be nice!;https://twitter.com/dje_twit/status/1015021153889411073;2018-07-05 23:54:35
This is the sign at 255 S State Street where the bus did not stop.pic.twitter.com/ANZutac7J3;https://twitter.com/BLJensen/status/1015018360671649797;2018-07-05 23:43:29
FR Alert 5:40 pm: Expect 10-15 min delay between South Jordan-Salt Lake Central on NB FR due to signal issues.;https://twitter.com/RideUTA/status/1015017744771796993;2018-07-05 23:41:03
The GPS history of that bus (#0213) shows it arrived at the stop on 355 S. State St. (#126512) at 4:50:47 pm and departed at 4:51:38 pm.;https://twitter.com/RideUTA/status/1015017087931207680;2018-07-05 23:38:26
And that was after waiting for the bus that didn't make it. 40+ minutes in extreme heat.;https://twitter.com/BLJensen/status/1015014793390915585;2018-07-05 23:29:19
Unfortunately that bus (0213) did not even slow down at the stop by 300 South (126512). Left us waiting for the last bus.;https://twitter.com/BLJensen/status/1015014094879916032;2018-07-05 23:26:32
Hello! We have ticket vending machines at our TRAX platforms that accept cash and card. We, also, have a mobile ticketing app, that you might be interested in, called UTA GoRide. Click on this link for more information: https://bit.ly/2ovgaoa;https://twitter.com/RideUTA/status/1015011610157637632;2018-07-05 23:16:40
Well the 4:54 bus showed up but it's super annoying to spend an extra 20 min in the sun because the 4:34 never showed up as far as I can tell.;https://twitter.com/jnewbold2/status/1015008141845540864;2018-07-05 23:02:53
It was reported that the 472 bus that was scheduled to pick up at your stop at 4:34 pm had broken down on its way to begin this route and was unable to make this trip. The next bus, scheduled to pick up at 4:54 pm, is running on time.;https://twitter.com/RideUTA/status/1015006631434866688;2018-07-05 22:56:53
Give us one moment to find out!;https://twitter.com/RideUTA/status/1015004308738363392;2018-07-05 22:47:39
Correct, a vehicle on the tracks wouldn't be able to see the traffic signal in your photo, however, there's another traffic signal across the street and in view. All activated crossing arms should be treated the same as red traffic signals for vehicles approaching rail crossings.;https://twitter.com/RideUTA/status/1015004161522401280;2018-07-05 22:47:04
Hey @rideuta is route 472 delayed for some reason downtown? I'm at stop 126514.;https://twitter.com/jnewbold2/status/1015003199256723456;2018-07-05 22:43:15
UTA paratransit operators have been making a difference in the lives of their riders for three decades. Our paratransit service started 30 years ago today, July 5, 1988. Learn more about this curb-to-curb transportation program at http://rideuta.com/news/2018/07/UTA-Celebrates-30-Years-of-Paratransit-Service ….pic.twitter.com/txPoFCtj8l;https://twitter.com/RideUTA/status/1014987608177274880;2018-07-05 21:41:18
UTA PD Adds Explosives Detection Dog @RideUTA http://masstransitmag.com/12419370;https://twitter.com/MassTransitmag/status/1014984841492869120;2018-07-05 21:30:18
That doesn't make sense. If a car was far enough forward too be clear of the gate, they wouldn't be able to see the signal. Also at that point (basically would only apply to the last car right before the gate) the light would make more sense to be yellow...;https://twitter.com/jocelyn__todd/status/1014976859556085761;2018-07-05 20:58:35
. @RideUTA has been providing transportation for those with mobility challenges for 30 years https://www.good4utah.com/news/local-news/uta-has-been-providing-transportation-for-those-with-mobility-challenges-for-30-years/1285370139 …pic.twitter.com/JsPstF6kuC;https://twitter.com/abc4utah/status/1014972745271119872;2018-07-05 20:42:14
We're still working out the details, but a schedule should be available within the next two weeks.;https://twitter.com/RideUTA/status/1014969135376289793;2018-07-05 20:27:53
TRAX Alert 2:11 pm: All trains have resumed their regular schedules, with possible residual delays.;https://twitter.com/RideUTA/status/1014965413443141632;2018-07-05 20:13:06
TRAX Alert 1:35 pm: Expect about a 15-minute delay on the next NB Red Line train from 900 South - Medical Center due to a medical incident.;https://twitter.com/RideUTA/status/1014955890057859073;2018-07-05 19:35:15
@RideUTA What is the expected travel time on the Utah Valley Express from the Orem Frontrunner station to University Place (University Mall)?;https://twitter.com/JaySwede/status/1014951827027050496;2018-07-05 19:19:07
Of course!;https://twitter.com/RideUTA/status/1014923328631517184;2018-07-05 17:25:52
No, this is not a new schedule. The train has run late to the station, but you should definitely still plan on being at the station before 8:24 a.m. to make sure you always catch the train.;https://twitter.com/RideUTA/status/1014907904355430401;2018-07-05 16:24:35
These signals are correct and are intended to make sure cars on the other side of the arms that are trying to turn right are allowed to make the turn and clear the tracks.;https://twitter.com/RideUTA/status/1014900952674037761;2018-07-05 15:56:57
@RideUTA @UDOTTRAFFIC this is going to cause accidents and needs to be fixedpic.twitter.com/HvwAJvuNQt;https://twitter.com/jocelyn__todd/status/1014899738041376768;2018-07-05 15:52:08
he goes that slow every morning i ride with him;https://twitter.com/happyminions_66/status/1014864484693786624;2018-07-05 13:32:03
We're tracking your bus via GPS and it is almost exactly on time, but we will forward your feedback.;https://twitter.com/RideUTA/status/1014855295330390016;2018-07-05 12:55:32
@RideUTA can you please follow route 209 nbound 13010 at 637 am he is going so slow im getting car sick thank you as im tweeting he has picked up a little speed;https://twitter.com/happyminions_66/status/1014851105459585024;2018-07-05 12:38:53
To comply with the #ADA #TitleII and #TitleVI, @RideUTA and @ProvoOremTRIP must build a #UVX #UVExpress station at @byu_creamery on 9th and finish it by 8/2018 when the route opens, call 888-743-3882 ask for it @BYU #BYU @UVU #UVU #BYUCreamery @mayorkaufusi #mayorkaufusi e;https://twitter.com/Mackerelcat/status/1014738563462660096;2018-07-05 05:11:41
To get more riders on @RideUTA's new #UVExpress, #UTA must service the #Provo #LDS / #Mormon #Temple HOURLY 6am-8pm Mon-Sat, 4000 volunteers staff it weekly, thousands more want to go there, Call #RideUTA at 888-743-3882 and ask for it to start 8/12/18 @ProvoOremTRIP @BYUpic.twitter.com/wT8ZLvLXip;https://twitter.com/Mackerelcat/status/1014738455526440961;2018-07-05 05:11:15
We’ll have just a few Blue Line cars going north as far as Central Pointe, but no connecting service.;https://twitter.com/RideUTA/status/1014703386795491329;2018-07-05 02:51:54
@rideuta Are you going to run extra trains north after the RSL fireworks?;https://twitter.com/Sondra27/status/1014693137179013120;2018-07-05 02:11:10
